node_id,title,author,type,source,domain_1,domain_2,lens
external-article:equality-vs-nature-how-hierarchy-can-help-us-save-the-planet,Equality vs Nature - How Hierarchy Can Help Us Save the Planet,,external-article,library,civilizational-consciousness,,purva-paksha
external-article:fighting-for-india-britain-vs-russia-in-the-great-game,Fighting for India - Britain vs Russia in the Great Game,,external-article,library,history-and-civilizational-recovery,indology-and-civilizational-critique,shatrubodha
external-article:grasping-for-the-beyond-on-a-critical-schism-in-the-modern-psyche,Grasping for the Beyond - On a Critical Schism in the Modern Psyche,,external-article,library,darshanas-and-philosophy,civilizational-consciousness,svayambodha
external-article:hindu-deities-in-central-asia-a-forgotten-chapter-of-history,Hindu Deities in Central Asia - A Forgotten Chapter of History,,external-article,library,history-and-civilizational-recovery,civilizational-consciousness,civilizational-consciousness
external-article:hindu-liberals-the-slave-soldiers-of-islamism,Hindu Liberals - The Slave Soldiers of Islamism,,external-article,library,indology-and-civilizational-critique,civilizational-consciousness,shatrubodha
external-article:the-hindu-samizdat-how-hindus-respond-to-censorship-and-bias,Hindu Samizdat - How Hindus Respond to Censorship and Bias,,external-article,library,indology-and-civilizational-critique,civilizational-consciousness,shatrubodha
external-article:a-hindu-view-of-the-simulation-hypothesis,Hindu View of the Simulation Hypothesis,,external-article,library,darshanas-and-philosophy,civilizational-consciousness,svayambodha
external-article:how-lenin-tried-to-foment-communist-revolution-in-india,How Lenin Tried to Foment Communist Revolution in India,,external-article,library,history-and-civilizational-recovery,indology-and-civilizational-critique,shatrubodha
external-article:how-old-is-the-hindu-temple,How Old is the Hindu Temple?,,external-article,library,sacred-geography-and-temple,history-and-civilizational-recovery,
external-article:scroll-part-omidyars-breaking-india-network,How Scroll.in is Part of Omidyar's Breaking India Network,,external-article,library,indology-and-civilizational-critique,civilizational-consciousness,shatrubodha
external-article:how-to-become-superpower-inside-great-game,How to Become a Superpower - Inside the Great Game,,external-article,library,history-and-civilizational-recovery,indology-and-civilizational-critique,shatrubodha
external-article:how-turkey-and-germany-planned-holy-jihad-against-india,How Turkey and Germany Planned Holy Jihad Against India,,external-article,library,history-and-civilizational-recovery,indology-and-civilizational-critique,shatrubodha
external-article:in-memoriam-life-and-works-of-shri-n-s-rajaram,In Memoriam - Life and Works of Shri N.S. Rajaram,,external-article,library,history-and-civilizational-recovery,sindhu-sarasvati-and-origins,
external-article:in-the-name-of-defending-islam-i-understanding-the-muslim-psyche,In the Name of Defending Islam - I - Understanding the Muslim Psyche,,external-article,library,indology-and-civilizational-critique,,shatrubodha
external-article:in-the-name-of-defending-islam-ii-how-radical-muslims-play-victim,In the Name of Defending Islam - II - How Radical Muslims Play Victim,,external-article,library,indology-and-civilizational-critique,,shatrubodha
external-article:intellectual-terrorism-left-case-dr-makarand-paranjpe,Intellectual Terrorism of the Left - The Case for Dr. Makarand Paranjape,,external-article,library,indology-and-civilizational-critique,,shatrubodha
external-article:kaiser-sultan-and-the-holy-jihad-in-india,"Kaiser, Sultan and the Holy Jihad in India",,external-article,library,history-and-civilizational-recovery,indology-and-civilizational-critique,shatrubodha
external-article:letter-to-a-moderate-muslim,Letter to a Moderate Muslim,,external-article,library,indology-and-civilizational-critique,,shatrubodha
external-article:the-making-of-early-kashmir-the-making-of-a-new-literary-star,Making of Early Kashmir - The Making of a New Literary Star,,external-article,library,history-and-civilizational-recovery,,
external-article:man-turned-skull-cap-india-sees-narendra-modi,The Man Who Turned Down the Skull Cap - How India Sees Narendra Modi,,external-article,library,civilizational-consciousness,,civilizational-consciousness
external-article:many-meanings-hindu-temple,The Many Meanings of the Hindu Temple,,external-article,library,sacred-geography-and-temple,indian-knowledge-systems-and-education,
external-article:on-what-is-a-hindu-temple,On What is a Hindu Temple,,external-article,library,sacred-geography-and-temple,history-and-civilizational-recovery,
external-article:the-pundits-how-hindu-hillmen-secretly-mapped-central-asia,Pundits - How Hindu Hillmen Secretly Mapped Central Asia,,external-article,library,history-and-civilizational-recovery,civilizational-consciousness,civilizational-consciousness
external-article:puranas-as-source-for-chronology,Puranas as the Source for a Chronology of Indian History,,external-article,library,history-and-civilizational-recovery,indian-knowledge-systems-and-education,
external-article:the-race-for-lhasa-the-great-game-series,Race for Lhasa - The Great Game Series,,external-article,library,history-and-civilizational-recovery,indology-and-civilizational-critique,shatrubodha
external-article:re-imposing-the-jizyah-decoding-sharjeel-imams-speech,Re-imposing the Jizyah - Decoding Sharjeel Imam's Speech,,external-article,library,indology-and-civilizational-critique,history-and-civilizational-recovery,shatrubodha
external-article:ram-swarup-on-the-communist-challenge,Shri Ram Swarup on the Communist Challenge,,external-article,library,indology-and-civilizational-critique,,shatrubodha
external-article:the-story-of-a-priest,Story of a Priest,,external-article,library,sacred-geography-and-temple,festivals-and-living-tradition,
external-article:tapan-ghosh-a-true-hindu-warrior,Tapan Ghosh - A True Hindu Warrior,,external-article,library,indology-and-civilizational-critique,civilizational-consciousness,shatrubodha
external-article:teaching-research-rot-set,Teaching and Research - The Rot That Has Set In,,external-article,library,indology-and-civilizational-critique,civilizational-consciousness,shatrubodha
external-article:thou-shalt-not-comment-dictatorship-scroll,Thou Shalt Not Comment - The Dictatorship of Scroll.in,,external-article,library,indology-and-civilizational-critique,civilizational-consciousness,shatrubodha
external-article:the-truth-and-the-humbug-in-greta-thunbergs-climate-change-speech,The Truth and the Humbug in Greta Thunberg's Climate Change Speech,,external-article,library,civilizational-consciousness,indology-and-civilizational-critique,purva-paksha
external-article:radical-islam-and-its-unfinished-agendas-case-1-lebanon,Unfinished Agendas of Radical Islam - Case 1 - Lebanon,,external-article,library,indology-and-civilizational-critique,history-and-civilizational-recovery,shatrubodha
external-article:unfinished-agendas-of-radical-islam-case-2-armenia-and-turkey,Unfinished Agendas of Radical Islam - Case 2 - Armenia and Turkey,,external-article,library,indology-and-civilizational-critique,history-and-civilizational-recovery,shatrubodha
external-article:unfinished-agendas-of-radical-islam-case-3-greece-and-spain,Unfinished Agendas of Radical Islam - Case 3 - Greece and Spain,,external-article,library,indology-and-civilizational-critique,history-and-civilizational-recovery,shatrubodha
external-article:unfinished-agendas-of-radical-islam-the-global-gameplan,Unfinished Agendas of Radical Islam - The Global Gameplan,,external-article,library,indology-and-civilizational-critique,civilizational-consciousness,shatrubodha
external-article:we-the-hindus-what-the-cab-means-for-hindu-civilization,We the Hindus - What the CAB Means for Hindu Civilization,,external-article,library,civilizational-consciousness,indology-and-civilizational-critique,civilizational-consciousness
external-article:liberals-hate-baahubali,Why Liberals Hate Baahubali,,external-article,library,civilizational-consciousness,,civilizational-consciousness
external-article:saba-naqvi-afraid-mullahs-tv-must-encourage,Why Saba Naqvi is Afraid of Mullahs on TV - And Why We Must Encourage That,,external-article,library,indology-and-civilizational-critique,,shatrubodha
external-article:witzels-realm-on-reputationist-concerns-over-indias-reclamation-of-its-history,Witzel's Realm - On Reputationist Concerns Over India's Reclamation of Its History,,external-article,library,history-and-civilizational-recovery,indology-and-civilizational-critique,purva-paksha
wiki:hinduism-and-dharmic-thought,Hinduism and Dharmic Thought,Ram Swarup; Sita Ram Goel,wiki,wiki,indology-and-civilizational-critique,civilizational-consciousness,shatrubodha
wiki:hindu-christian-encounters,Hindu-Christian Encounters,Ram Swarup; Sita Ram Goel,wiki,wiki,indology-and-civilizational-critique,,shatrubodha
wiki:islamic-imperialism-and-muslim-politics,Islamic Imperialism and Muslim Politics,Ram Swarup; Sita Ram Goel,wiki,wiki,indology-and-civilizational-critique,history-and-civilizational-recovery,shatrubodha
wiki:hindu-temples-and-iconoclasm,Hindu Temples and Iconoclasm,Ram Swarup; Sita Ram Goel,wiki,wiki,sacred-geography-and-temple,indology-and-civilizational-critique,shatrubodha
wiki:sikhism-and-hindu-sikh-relations,Sikhism and Hindu-Sikh Relations,Ram Swarup; Sita Ram Goel,wiki,wiki,indology-and-civilizational-critique,history-and-civilizational-recovery,shatrubodha
wiki:secularism-expression-and-political-language,"Secularism, Expression and Political Language",Ram Swarup; Sita Ram Goel,wiki,wiki,civilizational-consciousness,indology-and-civilizational-critique,shatrubodha
wiki:gandhi-communism-and-political-economy,"Gandhi, Communism and Political Economy",Ram Swarup; Sita Ram Goel,wiki,wiki,civilizational-consciousness,history-and-civilizational-recovery,shatrubodha
wiki:prehistoric-india-and-archaeology,Prehistoric India and Archaeology,,wiki,wiki,sindhu-sarasvati-and-origins,,
wiki:rta-and-cosmic-order,Ṛta and Cosmic Order,,wiki,wiki,sruti-and-veda,darshanas-and-philosophy,svayambodha
wiki:vedic-deities-and-mythology,Vedic Deities and Mythology,,wiki,wiki,sruti-and-veda,puranas-and-itihasa,svayambodha
wiki:shiva,Śiva: Origins and Theology,,wiki,wiki,puranas-and-itihasa,sruti-and-veda,svayambodha
wiki:karma-and-rebirth,Karma and Rebirth,,wiki,wiki,darshanas-and-philosophy,puranas-and-itihasa,svayambodha
wiki:dharma,Dharma: Semantic Archaeology,,wiki,wiki,darshanas-and-philosophy,dharmashastra-and-polity,svayambodha
wiki:hinduism-sectarian-traditions,Hinduism: Sectarian Traditions,,wiki,wiki,puranas-and-itihasa,darshanas-and-philosophy,svayambodha
wiki:yoga-and-liberation,Yoga and Liberation,,wiki,wiki,darshanas-and-philosophy,,svayambodha
wiki:vedic-ritual-and-sacrifice,Vedic Ritual and Sacrifice,,wiki,wiki,sruti-and-veda,,svayambodha
wiki:sacred-space-and-time,Sacred Space and Time,,wiki,wiki,sacred-geography-and-temple,darshanas-and-philosophy,svayambodha
wiki:indian-sacred-geography,Indian Sacred Geography,,wiki,wiki,sacred-geography-and-temple,,svayambodha
wiki:indian-history-and-civilization,Indian History and Civilization,,wiki,wiki,history-and-civilizational-recovery,sindhu-sarasvati-and-origins,
wiki:phenomenology-of-religion,Phenomenology of Religion,,wiki,wiki,indology-and-civilizational-critique,darshanas-and-philosophy,purva-paksha
wiki:time-eternity-and-cosmic-cycles,"Time, Eternity and Cosmic Cycles",,wiki,wiki,darshanas-and-philosophy,sruti-and-veda,svayambodha
wiki:cultural-memory-and-tradition,Cultural Memory and Tradition,,wiki,wiki,history-and-civilizational-recovery,indian-knowledge-systems-and-education,civilizational-consciousness
wiki:interreligious-dialogue,Interreligious Dialogue,,wiki,wiki,indology-and-civilizational-critique,darshanas-and-philosophy,purva-paksha
wiki:comparative-religion-methodology,Comparative Religion: Methodology,,wiki,wiki,indology-and-civilizational-critique,,purva-paksha
wiki:indian-art-and-aesthetics,Indian Art and Aesthetics,,wiki,wiki,arts-and-aesthetics,darshanas-and-philosophy,svayambodha
wiki:polytheism-and-divine-plurality,Polytheism and Divine Plurality,,wiki,wiki,darshanas-and-philosophy,indology-and-civilizational-critique,svayambodha
wiki:colonial-indology,Colonial Indology,,wiki,wiki,indology-and-civilizational-critique,,shatrubodha
wiki:goddess-tradition,The Goddess Tradition,,wiki,wiki,puranas-and-itihasa,sruti-and-veda,svayambodha
wiki:ancient-indian-chronology,Ancient Indian Chronology,,wiki,wiki,sindhu-sarasvati-and-origins,history-and-civilizational-recovery,
wiki:vedic-literature-and-cosmology,Vedic Literature and Cosmology,,wiki,wiki,sruti-and-veda,sindhu-sarasvati-and-origins,svayambodha
wiki:rigvedic-history-and-geography,Ṛgvedic History and Geography,,wiki,wiki,sindhu-sarasvati-and-origins,sruti-and-veda,
wiki:sarasvati-and-harappan-world,Sarasvatī and the Harappan World,,wiki,wiki,sindhu-sarasvati-and-origins,,
wiki:indo-european-and-aryan-debate,Indo-European and the Aryan Debate,,wiki,wiki,sindhu-sarasvati-and-origins,indology-and-civilizational-critique,shatrubodha
wiki:epics-and-itihasa,Epics and Itihāsa,,wiki,wiki,puranas-and-itihasa,sindhu-sarasvati-and-origins,svayambodha
wiki:sanskrit-and-linguistic-traditions,Sanskrit and Linguistic Traditions,,wiki,wiki,language-and-sanskrit,,svayambodha
wiki:tribes-and-population-history,Tribes and Population History,,wiki,wiki,sindhu-sarasvati-and-origins,history-and-civilizational-recovery,
wiki:hindu-thought-and-sacred-geography,Hindu Thought and Sacred Geography,,wiki,wiki,sacred-geography-and-temple,darshanas-and-philosophy,svayambodha
wiki:indian-knowledge-systems,Indian Knowledge Systems,,wiki,wiki,indian-knowledge-systems-and-education,,svayambodha
wiki:aurobindo-integral-yoga,Integral Yoga (Aurobindo),Sri Aurobindo,wiki,wiki,darshanas-and-philosophy,,svayambodha
wiki:aurobindo-metaphysics-and-spiritual-evolution,Metaphysics and Spiritual Evolution (Aurobindo),Sri Aurobindo,wiki,wiki,darshanas-and-philosophy,sruti-and-veda,svayambodha
wiki:aurobindo-gita-and-karmayoga,The Gita and Karma Yoga (Aurobindo),Sri Aurobindo,wiki,wiki,puranas-and-itihasa,darshanas-and-philosophy,svayambodha
wiki:aurobindo-upanishads-and-vedanta,Upanishads and Vedānta (Aurobindo),Sri Aurobindo,wiki,wiki,sruti-and-veda,darshanas-and-philosophy,svayambodha
wiki:aurobindo-veda-and-vedic-symbolism,The Veda and Vedic Symbolism (Aurobindo),Sri Aurobindo,wiki,wiki,sruti-and-veda,,svayambodha
wiki:aurobindo-political-nationalism-and-spiritualized-action,Political Nationalism and Spiritualized Action (Aurobindo),Sri Aurobindo,wiki,wiki,civilizational-consciousness,dharmashastra-and-polity,civilizational-consciousness
wiki:aurobindo-social-and-political-philosophy,Social and Political Philosophy (Aurobindo),Sri Aurobindo,wiki,wiki,civilizational-consciousness,dharmashastra-and-polity,civilizational-consciousness
wiki:aurobindo-indian-culture-and-civilizational-renewal,Indian Culture and Civilizational Renewal (Aurobindo),Sri Aurobindo,wiki,wiki,civilizational-consciousness,history-and-civilizational-recovery,civilizational-consciousness
wiki:aurobindo-corpus-overview,Sri Aurobindo: Corpus Overview,Sri Aurobindo,wiki,wiki,darshanas-and-philosophy,civilizational-consciousness,svayambodha
wiki:civilizational-theory-and-method,Civilizational Theory and Method,,wiki,wiki,civilizational-consciousness,indology-and-civilizational-critique,civilizational-consciousness
wiki:religion-myth-and-meaning,"Religion, Myth and Meaning",,wiki,wiki,indology-and-civilizational-critique,darshanas-and-philosophy,purva-paksha
wiki:intercultural-contact-and-exchange,Intercultural Contact and Exchange,,wiki,wiki,history-and-civilizational-recovery,indology-and-civilizational-critique,civilizational-consciousness
